x	y
     -5.73	     -5.98
      6.60	      4.18
     -4.73	      3.47
      1.77	      5.37
      7.00	      2.22
      3.31	      6.81
     -0.38	      5.60
      4.97	     -0.26
      0.77	      1.27
      2.77	      3.41
     -0.53	     -4.61
      1.77	     -0.62
     -4.06	     -4.08
      4.98	      2.94
     -0.11	     -6.91
     -6.88	      1.68
     -6.11	      6.29
     -3.55	      5.79
     -4.01	     -1.40
      6.40	      6.47
     -3.14	     -6.93
     -1.56	      1.58
     -0.80	     -1.10
      1.84	     -4.00
      5.44	     -2.47
