x	y
     -6.74	     -5.87
      5.86	      4.65
     -5.35	     -2.30
     -1.05	      4.22
      5.23	      1.37
      2.09	      6.74
     -2.12	      1.78
      6.38	     -4.69
      3.16	      1.00
     -0.15	      2.13
      0.69	     -4.98
      6.57	     -1.13
     -4.24	     -4.80
      1.71	      4.13
     -1.15	     -0.52
     -6.84	     -0.16
     -6.80	      2.31
     -6.93	      4.54
     -4.37	      1.15
      6.47	      6.77
     -1.84	     -5.96
     -4.71	      4.11
     -1.40	     -2.81
      2.92	     -5.48
      1.93	     -2.17
