x	y
     -6.61	     -6.90
      4.28	      5.26
     -3.79	     -1.99
     -0.41	      5.50
      5.95	      2.79
      1.90	      5.76
     -2.42	      4.81
      5.82	     -6.45
      2.36	     -1.32
      0.60	      2.68
     -1.20	     -5.66
      6.31	     -3.65
     -5.03	     -5.32
      3.89	      3.19
      0.16	     -0.99
     -5.90	     -1.87
     -6.58	      1.43
     -6.61	      6.09
     -4.42	     -0.05
      5.80	      6.98
     -3.52	     -6.66
     -4.67	      3.01
     -2.32	     -3.97
      3.43	     -6.91
      2.34	     -3.77
