x	y
     -6.91	     -6.54
      4.39	      4.74
     -3.14	     -1.12
     -0.57	      4.67
      6.01	      1.77
      2.04	      5.84
     -2.58	      3.70
      5.17	     -6.19
      1.57	     -0.56
      1.00	      2.46
      0.63	     -5.65
      6.86	     -1.54
     -4.85	     -6.13
      2.64	      3.61
     -0.69	     -0.50
     -5.95	     -1.64
     -6.83	      1.61
     -6.35	      5.05
     -5.14	      0.43
      6.50	      6.77
     -1.71	     -6.53
     -4.96	      3.02
     -1.92	     -3.60
      2.72	     -5.99
      1.91	     -3.19
